gamer_tag,full_name,role,residency,country,team
1ntruder,Tang Sheng (唐圣),Jungle,China,china,YG
hunt3r,Zhan Xin (詹鑫),Jungle,China,china,YG
Burgess,Yan Jia-Min (晏佳敏),Jungle,China,china,YG
TANK,Park Dan-won (박단원),Mid,South Korea,south korea,YG
Alone,Wang Zi-Jun (王子君),Ad Carry,China,china,YG
Samd,Lee Jae-hoon (이재훈),Support,South Korea,south korea,YG
Tian,Gao Tian-Liang (高天亮),Jungle,China,china,Young Miracles
Viper (He Hao),He Hao (何皓),Support,China,china,Young Miracles
FireRain,Choo Hwa-woo (추화우),Mid,South Korea,south korea,GMT
Chelly (Li Yu-Zhou),Li Yu-Zhou (李雨洲),Ad Carry,China,china,GMT
Celestial,He Xin (何鑫),Support,China,china,GMT
Jiawen,Li Hao-Zhen (李浩臻),Top,China,china,LDG
xiaohan (Pan Han),Pan Han (潘涵),Jungle,China,china,LDG
RD,Liang Teng-Li (梁騰勵),Ad Carry,PCS (Pacific Championship Series),tw,LDG
Ell,Chen Li-Xin (陈立信),Support,China,china,LDG
Tian,Gao Tian-Liang (高天亮),Jungle,China,china,YM
hunt3r,Zhan Xin (詹鑫),Jungle,China,china,Game Talents
Teacherma,Jiang Chen (姜晨),Mid,China,china,Game Talents
Asura,Lu Qi (卢麒),Ad Carry,China,china,Game Talents
yuyanjia,Liang Jia-Yuan (梁家源),Support,China,china,Game Talents
Jun (Nie Qi-Jun),Nie Qi-Jun (聂齐军),Top,China,china,KeyMedia
cheng,Xu Jin-Cheng (徐进成),Jungle,Unknown/None,china,KeyMedia
Feng (Wen Ming-Feng),Wen Ming-Feng (温明峰),Jungle,China,china,KeyMedia
Yang (Ke Yang),Ke Yang (柯扬),Mid,China,china,KeyMedia
Godlou,Wan Li-Peng (万李鹏),Mid,China,china,KeyMedia
Hong (Liu Zhan-Hong),Liu Zhan-Hong (刘展鸿),Ad Carry,China,china,KeyMedia
Lin (Chen Shi-Lin),Chen Shi-Lin (陈世林),Support,China,china,KeyMedia
Biubiu,Yu Lei-Xin (余磊鑫),Top,China,china,Suning Gaming-S
Luofan,Zhang Wei (张浩),Jungle,China,china,Suning Gaming-S
Koala (Luo Wei),Luo Wei (罗威),Jungle,China,china,Suning Gaming-S
Weiwei,Wei Bo-Han (魏博涵),Jungle,China,china,Suning Gaming-S
Zoro,Guo Tao (郭涛),Jungle,China,china,Suning Gaming-S
dian,Li Guo-Peng (李国鹏),Mid,China,china,Suning Gaming-S
XXD,Ye Qing (叶青),Mid,China,china,Suning Gaming-S
Bananafish,Peng Ze (彭泽),Ad Carry,China,china,Suning Gaming-S
Mini (Liu Zi-Xian),Liu Zi-Xian (刘子贤),Ad Carry,China,china,Suning Gaming-S
211,Luo Jun-Yao (罗俊瑶),Ad Carry,China,china,Suning Gaming-S
Sora (Liu Zhi-Long),Liu Zhi-Long (刘志龙),Support,China,china,Suning Gaming-S
Kabe,Kan Ho Man (簡浩文),Top,China,hk,TS Gaming
Xinyi,Chang Ping (常平),Jungle,China,china,TS Gaming
Sixsix9,Li Quan-Qiu (李全球),Jungle,China,china,TS Gaming
Wx (Yu Xian),Yu Xian (余显),Mid,China,china,TS Gaming
HanXuan,Hong Hao (洪昊),Mid,China,china,TS Gaming
X1ri,Su Ze-Hao (苏泽皓),Mid,China,china,TS Gaming
MeloDy (Lin Ze-Hui),Lin Ze-Hui (林泽辉),Ad Carry,China,china,TS Gaming
Remedy,Deng Shao-Hua (邓邵华),Support,China,china,TS Gaming
Linjie,Bai Yun-Hao (白云昊),Support,China,china,TS Gaming
Candybaby,Gao Ya-Ze (高亚泽),Top,China,china,TyLoo
MaxPower,Jiang Yu-Hui (江宇辉),Top,China,china,TyLoo
Hx,Hu Xin (胡鑫),Jungle,China,china,TyLoo
Jay (Chen Bo),Chen Bo (陈波),Mid,China,china,TyLoo
Angel (Xiang Tao),Xiang Tao (向涛),Mid,China,china,TyLoo
二蛋,Le Xiao-Tian (乐啸天),Ad Carry,China,china,TyLoo
Marge,Feng Lei (冯磊),Ad Carry,China,china,TyLoo
zhuangzhou,Zhou Yong-Chong (周永冲),Support,China,china,TyLoo
Yueguan,Fu Hui (付辉),Top,China,china,Unlimited Potential
Yanhuo,Shen Hao (申豪),Top,China,china,Unlimited Potential
Aix,Li Yang (李阳),Jungle,China,china,Unlimited Potential
Youdang,Zeng Xian-Xin (曾宪鑫),Jungle,China,china,Unlimited Potential
Endless,Xu Hao (许昊),Ad Carry,China,china,Unlimited Potential
xintai,Li Jin-Hui (李锦辉),Support,China,china,Unlimited Potential
TDHZ,Wang Xu-Zhou (王旭卓),Support,China,china,Unlimited Potential
tts,Xu Yang (徐洋),Top,China,china,VP Game
axiu,Liu Wen-Cheng (刘文成),Jungle,China,china,VP Game
Pang (Ling Wen-Xuan),Ling Wen-Xuan (凌文轩),Mid,China,china,VP Game
Kai (Liu Kai),Liu Kai (刘凯),Ad Carry,China,china,VP Game
rong,Li Rong-Heng (李荣恒),Ad Carry,China,china,VP Game
Dong (Liu Han-Dong),Liu Han-Dong (刘汉东),Support,China,china,VP Game
Hao (Xu Kai-Hao),Xu Kai-Hao (许凯豪),Support,China,china,VP Game
Puzzle,Li Yuan-Xi (李元曦),Top,China,china,Young Miracles
XIAO,Yu Xiao (余枭),Jungle,China,china,Young Miracles
Wei (Yan Yang-Wei),Yan Yang-Wei (闫扬威),Jungle,China,china,Young Miracles
Milk,Zhang Qin (张钦),Jungle,China,china,Young Miracles
Cryin,Yuan Cheng-Wei (袁成伟),Mid,China,china,Young Miracles
Shiwu,Liang Jian (梁坚),Mid,China,china,Young Miracles
Kane (Chen Hao),Chen Hao (陈灏),Ad Carry,China,china,Young Miracles
ALU,Wang Zhi-Yi (王志毅),Support,China,china,Young Miracles
Face,Guo Xiao-Shi (郭小诗),Top,China,china,Liberty Zeal Queue
destroy (Ding Li),Ding Li (丁力),Jungle,China,china,Liberty Zeal Queue
Yue (Li Wen-Hao),Li Wen-Hao (李文昊),Jungle,China,china,Liberty Zeal Queue
Kiwi,Yang Jie (楊杰),Jungle,China,china,Liberty Zeal Queue
yAlI,Liang Yi-Wen (梁逸文),Mid,China,china,Liberty Zeal Queue
Max (Li Xiao-Qiang),Li Xiao-Qiang (李孝强),Unknown,China,china,Liberty Zeal Queue
597,He Jin-Zheng (何金政),Ad Carry,China,china,Liberty Zeal Queue
Yuen,Wong Wing Yuen (黃榮遠),Unknown,China,hk,Liberty Zeal Queue
Jeff (Li Jia-Feng),Li Jia-Feng (李佳峰),Top,China,china,Moss Seven Club
beishang,Jiang Zhi-Peng (姜志鹏),Jungle,China,china,Moss Seven Club
BAKA,Lu Fan (陆凡),Mid,China,china,Moss Seven Club
Key (Chen Yi-Bing),Chen Yi-Bing (陈怡冰),Mid,China,china,Moss Seven Club
GENTLE,Yao Xi-Jian (姚熙鉴),Ad Carry,China,china,Moss Seven Club
430,Bai Ren-Jie (柏仁杰),Support,China,china,Moss Seven Club
Melody (Liu Yi-Fan),Liu Yi-Fan (刘亦凡),Top,China,china,QNG Team
Ar,Zhou Yang (周阳),Jungle,China,china,QNG Team
Tides,Xiang Chao (向超),Mid,China,china,QNG Team
Kabosu,Liu Jia-Jun (刘家俊),Ad Carry,China,china,QNG Team
A1,Li Xiao-Liang (李晓亮),Ad Carry,China,china,QNG Team
Kimrain,Yu Jin-Qiang (俞金强),Support,China,china,QNG Team
Deceit,Shi Lin-Jiang (施林江),Support,China,china,QNG Team
Herok,Wang Li-Kun (王黎堃),Top,China,china,Rogue Warriors Shark
Xuzhu,Li Yu-Qing (李宇青),Jungle,China,china,Rogue Warriors Shark
Nailao,Wang Ji-Peng (汪继鹏),Jungle,China,china,Rogue Warriors Shark
z1hao,Song Zi-Hao (宋子豪),Mid,China,china,Rogue Warriors Shark
Wei (Wang Huan-Wei),Wang Huan-Wei (汪焕威),Ad Carry,China,china,Rogue Warriors Shark
Peace (Lin Shang-Ren),Lin Shang-Ren (林尚任),Support,China,china,Rogue Warriors Shark
Chance (Pei Piao),Pei Piao (裴飘),Support,China,china,Rogue Warriors Shark
As6,Li Xiang (李想),Top,China,china,Scorpio Game
weidi,Huang Kang-Wei (黄康伟),Jungle,China,china,Scorpio Game
Wings (Wang Shu-Kai),Wang Shu-Kai (王书凯),Jungle,China,china,Scorpio Game
xiaolanp,Liao Jing (廖靖),Mid,China,china,Scorpio Game
HuaYMiao,Xu Fan (徐凡),Mid,China,china,Scorpio Game
Lilian,Zhang Meng-Yu (张梦宇),Ad Carry,China,china,Scorpio Game
Yui,Yang En-Jian (杨恩健),Support,China,china,Scorpio Game
TT (Song Kang),Song Kang (宋康),Top,China,china,SHEINOO
ZZ,Zhang Guo-Ze (张国泽),Jungle,China,china,SHEINOO
Gz,Huang Cheng-Cheng (黄诚成),Jungle,China,china,SHEINOO
Baby6,Gui Jia-Cheng (桂佳成),Jungle,China,china,SHEINOO
YY,Chen Yang (陈洋),Mid,China,china,SHEINOO
ZWuJi,Mei Hong-Hui (梅鸿辉),Ad Carry,China,china,SHEINOO
XX (Li Xin),Li Xin (李鑫),Support,China,china,SHEINOO
WW,Tan Yu-Jian (谭宇健),Support,China,china,SHEINOO
300,Yu Zu-Xing (余祖星),Support,China,china,SHEINOO
F (Ni Rui-Feng),Ni Rui-Feng (倪睿锋),Top,China,china,Si Yi Xuan E-Sport
Ayuny,Yuan Si-Zhe (袁思喆),Jungle,China,china,Si Yi Xuan E-Sport
xgd,Hu Yu-Han (胡雨晗),Mid,China,china,Si Yi Xuan E-Sport
YanXuan,Zhang Yu-Xuan (张宇轩),Ad Carry,China,china,Si Yi Xuan E-Sport
PAnG (Liao Kang-Jian),Liao Kang-Jian (廖康健),Ad Carry,China,china,Si Yi Xuan E-Sport
wangchen,Lin Cong (林聪),Support,China,china,Si Yi Xuan E-Sport
Frost,Huang Zhuo-Jie (黄卓杰),Support,China,china,Si Yi Xuan E-Sport
Sundae,Lu Wen-Hao (卢文豪),Top,China,china,Team Fighter
Brave,Guo Zi-Yang (郭梓杨),Jungle,China,china,Team Fighter
Crank,Zheng Da-Cheng (郑达诚),Mid,China,china,Team Fighter
Gao,Lyu Biao-Zhong (吕标忠),Ad Carry,China,china,Team Fighter
XinMo,Li Qian-Xi (李千禧),Support,China,china,Team Fighter
ChenP,Chen Shuai-Kang (陈帅康),Top,China,china,CCfuture
Dreary,Wu Qi (吴琦),Unknown,China,china,CCfuture
Zcyan,Yuan Hui (袁辉),Jungle,China,china,CCfuture
shuijiao,Liu Shen-Zhong (刘慎重),Mid,China,china,CCfuture
MrLonely,Yu Hai-Ning (俞海宁),Ad Carry,China,china,CCfuture
DanDi,Zhou Yun-Xiao (周云霄),Support,China,china,CCfuture
1998,Guo Zhi-Hao (郭志濠),Support,China,china,CCfuture
AK (Zhou Kun),Zhou Kun (周坤),Top,China,china,King of Future
369,Bai Jia-Hao (白家浩),Top,China,china,King of Future
Malygos,Wen Cong (文聪),Jungle,China,china,King of Future
Bdao,Feng Yu-Chao (冯玉超),Jungle,China,china,King of Future
Swi1e,Hu Zhuo-Tao (胡卓涛),Mid,China,china,King of Future
Mantouz,Cai Wei-Long (蔡炜龙),Mid,China,china,King of Future
Luffy (Li Lei),Li Lei (李雷),Mid,China,china,King of Future
Sprout (Shi Min-Dong),Shi Min-Dong (侍民东),Ad Carry,China,china,King of Future
lin (Zhu Qi-Lin),Zhu Qi-Lin (朱麒麟),Support,China,china,King of Future
Soul (Zhou Feng),Zhou Feng (周枫),Support,China,china,King of Future
Qiutian (Yang Jin-Jin),Yang Jin-Jin (杨金金),Jungle,China,china,Mighty Eagle
FXZ,Liang Jian (梁建),Jungle,China,china,Mighty Eagle
Xubin,Xu Qing-Bin (许庆彬),Ad Carry,China,china,Mighty Eagle
zhao,Zhao Yu-Hang (招宇航),Ad Carry,China,china,Mighty Eagle
Missing,Lou Yun-Feng (娄运峰),Support,China,china,Mighty Eagle
GuoKui,Li Wen-Jing (李文敬),Top,China,china,Oh My Dream
catjungle,Chen Yi-Jie (陈艺杰),Jungle,China,china,Oh My Dream
Penguin,Zhao Shuai (赵帅),Jungle,China,china,Oh My Dream
Captain (Luo Fei-Yang),Luo Fei-Yang (罗飞扬),Mid,China,china,Oh My Dream
caipuxin,Li Guo (李果),Mid,China,china,Oh My Dream
Pipi,Chen Liang (陈亮),Ad Carry,China,china,Oh My Dream
Fans,Li Si-Fan (李思凡),Ad Carry,China,china,Oh My Dream
bluewhale,Luo Qing-Ming (罗庆铭),Support,China,china,Oh My Dream
Jiawen,Li Hao-Zhen (李浩臻),Top,China,china,Peoples Red Wolf Gaming
Jiangqiao,Jiang Jia-Feng (蒋嘉峰),Top,China,china,Peoples Red Wolf Gaming
BadeMan,Zhang Yu-Nong (张雨农),Jungle,China,china,Peoples Red Wolf Gaming
xinian,Zhang Sheng-Han (张胜寒),Mid,China,china,Peoples Red Wolf Gaming
Aqua,Lin Wei-Feng (林伟锋),Mid,China,china,Peoples Red Wolf Gaming
Puff (Ding Wang),Ding Wang (丁旺),Ad Carry,China,china,Peoples Red Wolf Gaming
SouthWind,Su Zhi-Lin (苏志林),Support,China,china,Peoples Red Wolf Gaming
qingzui997,Li Hao-Feng (李豪峰),Top,China,china,ShadowCream
FishBall,Wang Yu (王宇),Jungle,China,china,ShadowCream
Butler,He Jun-Fen (何峻奋),Jungle,China,china,ShadowCream
KongMing,Huang Yi-Jun (黄忆军),Mid,China,china,ShadowCream
hardgirl,Jin Kai (金凯),Ad Carry,China,china,ShadowCream
Urara,Zeng Shu-Quan (曾书泉),Ad Carry,China,china,ShadowCream
Huanggai,Xia Long-Yang (夏龙洋),Support,China,china,ShadowCream
Hashiqi,Qin Chuan (覃川),Top,China,china,ThunderoBot Gaming
cubi,Hu Gui-Ping (胡贵平),Unknown,China,china,ThunderoBot Gaming
Ocean (Tang Hai-Qin),Tang Hai-Qin (唐海钦),Jungle,China,china,ThunderoBot Gaming
Yuuu,Liu Cheng-Yu (刘成宇),Jungle,China,china,ThunderoBot Gaming
DearSatan,Feng Si-Yao (冯思尧),Mid,China,china,ThunderoBot Gaming
Wolong,Zhang Shao-Jie (张少杰),Mid,China,china,ThunderoBot Gaming
FS,Fu Shuai (付帅),Ad Carry,China,china,ThunderoBot Gaming
RedSnow,Fu Hong-Jie (付泓杰),Support,China,china,ThunderoBot Gaming
Koro1,Tong Yang (童扬),Top,China,china,Victorious Gaming
Avoidless,Fan Jun Wei (范俊偉),Jungle,China,hk,Victorious Gaming
Quan,Zhu Yong-Quan (朱永权),Jungle,China,china,Victorious Gaming
juejue,Yan Hong (颜宏),Jungle,China,china,Victorious Gaming
Assassin,Zhou Yi-Xiang (周翼翔),Mid,China,china,Victorious Gaming
Mint,Wan Kun (万坤),Ad Carry,China,china,Victorious Gaming
wuxin,Wang Cheng (王城),Ad Carry,China,china,Victorious Gaming
LeY,Le Yi (乐毅),Support,China,china,Victorious Gaming
Wudan,Li Shuo (李硕),Support,China,china,Victorious Gaming
Solokill,Mak Fu Keung (麥富强),Top,PCS (Pacific Championship Series),hk,Big One Gaming
Alien,Huang Yu-Tao (黄渝淘),Jungle,China,china,Big One Gaming
Mingzai,Liu Ming (刘明),Jungle,China,china,Big One Gaming
Kimi (Huang Zhao-Jia),Huang Zhao-Jia (黄兆甲),Mid,China,china,Big One Gaming
Cheng (Zhao Chao-Cheng),Zhao Chao-Cheng (赵超丞),Ad Carry,China,china,Big One Gaming
KeYi,Cai Ke-Yi (蔡科毅),Support,China,china,Big One Gaming
Iwandy,Liao Ding-Yang (廖顶洋),Support,China,china,Big One Gaming
Alielie,Han Dong-Xu (韩东旭),Top,China,china,Joy Dream
Cori,Wang Hong-Yu (王鸿宇),Ad Carry,China,china,Joy Dream
Ch1rry,Zhang Shi-Jie (张世杰),Ad Carry,China,china,Joy Dream
Teeen,Wang Yao-Ji (王耀基),Support,China,china,Joy Dream
meifa,Wang Yi-Qi (王忆麒),Top,China,china,LanXiang Gaming
Pdd,Liu Mou (刘谋),Top,China,china,LanXiang Gaming
wajueji,Zhong Xin (钟鑫),Jungle,China,china,LanXiang Gaming
Pdd,Liu Mou (刘谋),Jungle,China,china,LanXiang Gaming
moli,Zhang Run-Ze (张润泽),Jungle,China,china,LanXiang Gaming
shukong,Ren Jie (任捷),Mid,China,china,LanXiang Gaming
dianjing,Wang Tao (王涛),Ad Carry,China,china,LanXiang Gaming
chushen,Zhao Yi-Bo (赵奕博),Support,China,china,LanXiang Gaming
Pdd,Liu Mou (刘谋),Support,China,china,LanXiang Gaming
Clowz,Moon Jun-seok (문준석),Top,South Korea,south korea,OnlyGame
l3est16,Zhou Zhi-Li (周知理),Jungle,China,china,OnlyGame
TANK,Park Dan-won (박단원),Mid,South Korea,south korea,OnlyGame
GALA,Chen Wei (陈伟),Ad Carry,China,china,OnlyGame
Rashomon,Luo Bin (罗斌),Support,China,china,OnlyGame
CuteM,Yang Zhi-Xiang (阳志翔),Support,China,china,OnlyGame
S1xu,Wang Kang-Can (王康灿),Jungle,China,china,Royal Club
HuaTian,Tian Mai (田迈),Mid,China,china,Royal Club
Wink,Zhang Rui (张锐),Ad Carry,China,china,Royal Club
Changan,Chen Yu (陈煜),Ad Carry,China,china,Royal Club
G1ft,Guo Hao (郭昊),Support,China,china,Royal Club
SpaceMan,Le Hao (乐豪),Support,China,china,Royal Club
Xiaoxi,Li Wei-Sheng (李盛维),Jungle,China,china,SinoDragon Gaming
Alone,Wang Zi-Jun (王子君),Ad Carry,China,china,SinoDragon Gaming
City,He Wei (贺维),Support,China,china,SinoDragon Gaming
Mitsuki,Lu Jia-Lun (陆佳伦),Support,China,china,SinoDragon Gaming
Huhu,Liu Yu-Xiang (刘宇翔),Top,China,china,VC Gaming
hu1,Lei Hui-Guo (雷辉国),Jungle,China,china,VC Gaming
yourlight,Yu De-Zhao (余德钊),Mid,China,china,VC Gaming
Naranja,Ma Chao (马超),Mid,China,china,VC Gaming
lanyemao,Lan Wei-Biao (蓝伟标),Ad Carry,China,china,VC Gaming
Killking,Chen Dong-Ming (陈东明),Ad Carry,China,china,VC Gaming
Ning,Li Dong-Wei (李东伟),Ad Carry,China,china,VC Gaming
Qiuchen,Chen Yao-Han (陈耀涵),Support,China,china,VC Gaming
Chelizi,Xia Han-Xi (夏涵玺),Top,China,china,VS Gaming
Metoer,Zeng Guo-Hao (曾国豪),Jungle,China,china,VS Gaming
Raphael (Ko Jae-hyun),Ko Jae-hyun (고재현),Mid,South Korea,south korea,VS Gaming
Yog,Nie Zi-Chen (聂梓臣),Mid,China,china,VS Gaming
BoBo (He Wen-Bo),He Wen-Bo (何文博),Ad Carry,China,china,VS Gaming
Soist,He Zhi-Hong (何志鸿),Support,China,china,VS Gaming
Ell,Chen Li-Xin (陈立信),Support,China,china,VS Gaming
Hamigua,Liu Zhi-Yu (刘志云),Top,China,china,ME
FXZ,Liang Jian (梁建),Jungle,China,china,ME
Zbb,Ke Zhi (柯智),Mid,China,china,ME
Xubin,Xu Qing-Bin (许庆彬),Ad Carry,China,china,ME
Missing,Lou Yun-Feng (娄运峰),Support,China,china,ME
Jeff (Li Jia-Feng),Li Jia-Feng (李佳峰),Top,China,china,MSC
M1anhua,Chen Jia-Hao (陈家豪),Jungle,China,china,MSC
BAKA,Lu Fan (陆凡),Mid,China,china,MSC
GENTLE,Yao Xi-Jian (姚熙鉴),Ad Carry,China,china,MSC
430,Bai Ren-Jie (柏仁杰),Support,China,china,MSC
Kine,Xie Chao (谢超),Support,China,china,MSC
qingzui997,Li Hao-Feng (李豪峰),Top,China,china,SHA
FishBall,Wang Yu (王宇),Jungle,China,china,SHA
KongMing,Huang Yi-Jun (黄忆军),Mid,China,china,SHA
hardgirl,Jin Kai (金凯),Ad Carry,China,china,SHA
Huanggai,Xia Long-Yang (夏龙洋),Support,China,china,SHA
Changhong,Jiang Chang-Hong (蒋昌宏),Top,China,china,SDG
Xiaopeng,Wang Peng (王鹏),Jungle,China,china,SDG
Twila,Huang Ting-Wei (黄庭威),Mid,China,china,SDG
Alone,Wang Zi-Jun (王子君),Ad Carry,China,china,SDG
City,He Wei (贺维),Support,China,china,SDG
Sundae,Lu Wen-Hao (卢文豪),Top,China,china,TF
Brave,Guo Zi-Yang (郭梓杨),Jungle,China,china,TF
Crank,Zheng Da-Cheng (郑达诚),Mid,China,china,TF
BBD,Wu Ling-Feng (吴凌风),Ad Carry,China,china,TF
XinMo,Li Qian-Xi (李千禧),Support,China,china,TF
Yueguan,Fu Hui (付辉),Top,China,china,UP
Aix,Li Yang (李阳),Jungle,China,china,UP
Peng (Peng Yi-Bo),Peng Yi-Bo (彭一博),Mid,China,china,UP
Endless,Xu Hao (许昊),Ad Carry,China,china,UP
xintai,Li Jin-Hui (李锦辉),Support,China,china,UP
Nailao,Wang Ji-Peng (汪继鹏),Jungle,China,china,Game Talents
Teacherma,Jiang Chen (姜晨),Unknown,China,china,Game Talents
rainbow (Wang Wei),Wang Wei (王威),Ad Carry,China,china,Game Talents
hy,Han Xing (韩兴),Unknown,China,china,Game Talents
430,Bai Ren-Jie (柏仁杰),Support,China,china,Game Talents
HZ,Li Zheng-Jian (李政检),Top,China,china,SanHe Gaming
1ee,Cui Yu (崔宇),Top,China,china,SanHe Gaming
Yue (Li Wen-Hao),Li Wen-Hao (李文昊),Jungle,China,china,SanHe Gaming
614,Chen Guan-Xu (陈冠旭),Jungle,China,china,SanHe Gaming
Asi,Si Ji-Ming (司济铭),Mid,China,china,SanHe Gaming
Ann,Jiang Yu-Qi (姜宇琦),Ad Carry,China,china,SanHe Gaming
baboy,Hu Bing (胡兵),Ad Carry,China,china,SanHe Gaming
AC,Zhang Guang-Cheng (张广成),Support,China,china,SanHe Gaming
Sameal,Zeng Ke-Gui (曾科贵),Top,China,china,TyLoo
h1rb,Lin Can-Teng (林灿腾),Jungle,China,china,TyLoo
HanXuan,Hong Hao (洪昊),Mid,China,china,TyLoo
enjoy (Feng Jun-Kai),Feng Jun-Kai (冯均凯),Ad Carry,China,china,TyLoo
Zdz,Zhu De-Zhang (朱德彰),Top,China,china,Unlimited Potential
Cube (Dai Yi),Dai Yi (戴逸),Top,China,china,Unlimited Potential
Wuming (Wang Xin),Wang Xin (王鑫),Mid,China,china,Unlimited Potential
Iwandy,Liao Ding-Yang (廖顶洋),Support,China,china,Unlimited Potential
fan (Fan Rong),Fan Rong (范荣),Top,China,china,Vortex Team
Niunai,Ye Jia-Bin (叶加滨),Jungle,China,china,Vortex Team
zhuamaoqiu,Niu Chuan-Shuo (牛川硕),Jungle,China,china,Vortex Team
otto (Hou Guo-Yu),Hou Guo-Yu (侯国玉),Mid,China,china,Vortex Team
suk1M,Chen Zhi-Yuan (陈智远),Ad Carry,China,china,Vortex Team
Soist,He Zhi-Hong (何志鸿),Support,China,china,Vortex Team
zzyo,Guo Yuan (郭远),Jungle,China,china,VP Game
yanguang,Wang Yang-Guang (王阳光),Mid,China,china,VP Game
xiaodi,Qiao Yi-Di (乔艺荻),Ad Carry,China,china,VP Game
L7,Ge Wen-Jie (葛文杰),Support,China,china,VP Game
Peppap1g,Chen Zhe-Xu (陈哲旭),Top,China,china,DengKaiLi
JiXuan,Guo De-Hu (郭德虎),Top,China,china,DengKaiLi
Kui,Ding Zi-Hao (丁子豪),Unknown,China,china,DengKaiLi
PpengYbo1,Peng Yuan-Bo (彭元波),Jungle,China,china,DengKaiLi
lmm,Lian Shi-Long (连世龙),Mid,China,china,DengKaiLi
Junyao,Li Jun-Yao (李珺垚),Mid,China,china,DengKaiLi
Pdd,Liu Mou (刘谋),Mid,China,china,DengKaiLi
Killking,Chen Dong-Ming (陈东明),Ad Carry,China,china,DengKaiLi
XiGua,Zou Qi-Xian (邹棋先),Support,China,china,DengKaiLi
M1kuya,Chang Xiao (常啸),Top,China,china,Moss Seven Club
Yanhuo,Shen Hao (申豪),Top,China,china,Moss Seven Club
easy (Luo Wei-Jin),Luo Wei-Jin (罗伟金),Mid,China,china,Moss Seven Club
BAKA,Lu Fan (陆凡),Unknown,China,china,Moss Seven Club
Zhuo,Wang Xu-Zhuo (王旭卓),Support,China,china,Moss Seven Club
Misaki,Xue Chao (薛超),Top,China,china,OuYi
JGY,Liu Yang (刘洋),Jungle,China,china,OuYi
Rin (Wang Lu-Chao),Wang Lu-Chao (王露潮),Unknown,China,china,OuYi
Wumian,Gong Bo-Yong (龚柏镛),Unknown,China,china,OuYi
hardc0re,Ren Ze-Peng (任泽鹏),Ad Carry,China,china,OuYi
sens,Liu Jia-Xin (刘佳鑫),Ad Carry,China,china,OuYi
Pdd,Liu Mou (刘谋),Ad Carry,China,china,OuYi
Zihan,Shan Zi-Qi (单子起),Unknown,China,china,OuYi
keke,Zhang Ke (张可),Support,China,china,OuYi
L1zzie,Chen Wen-Bo (陈文伯),Top,China,china,Rogue Warriors Shark
luguo,Kang Hao (康皓),Top,China,china,Rogue Warriors Shark
Zhaoyun,Liu Shuang-Yin (刘双胤),Top,China,china,Rogue Warriors Shark
Kumamon,Xing Zhi-Bin (邢志斌),Jungle,China,china,Rogue Warriors Shark
Pdd,Liu Mou (刘谋),Jungle,China,china,Rogue Warriors Shark
Pdd,Liu Mou (刘谋),Mid,China,china,Rogue Warriors Shark
HwQ,Zhang Tao (张涛),Ad Carry,China,china,Rogue Warriors Shark
Ch1rry,Zhang Shi-Jie (张世杰),Ad Carry,China,china,Rogue Warriors Shark
