gamer_tag,full_name,role,residency,country,team
padden,Ege Acar Koparal,Ad Carry,Turkey,tr,bpi
Halpern,Aral Norman,Jungle,Turkey,tr,mym.tr
Madness (Gökhan Uçar),Gökhan Uçar,Ad Carry,Turkey,tr,ohc
Astarte (Görkem Öztürk),Görkem Öztürk,Jungle,Turkey,tr,ohc
LEYL Ü NEHÂR,Cüneyt Kocaayan,Mid,Turkey,tr,ohc
Cognac,Ömer Faruk Ünsal,Support,Turkey,tr,ohc
Panky (Uğur Taş),Uğur Taş,Top,Turkey,tr,ohc
Kroghsen,Daniel Krogh,Mid,Europe,denmark,Atlas
Stansfield,Mert Tezgür,Jungle,Turkey,tr,Atlas
Corpsebringer,Mehmet Turgut Aksel,Support,Turkey,tr,Atlas
RafaelVasquez,Mats Carrera,Ad Carry,Europe,se,Atlas
Smoke,Mertkan Salman,Top,Turkey,tr,Atlas
shoo,Berkay Sucan,Jungle,Turkey,tr,ÇAYDANLIK
Blave,Batın Ustael,Top,Turkey,tr,ÇAYDANLIK
WaenA,Berşan Aydın,Mid,Turkey,tr,ÇAYDANLIK
Cadyz B,Görkem Altun,Support,Turkey,tr,ÇAYDANLIK
maginA,Karahan Karaarslan,Ad Carry,Turkey,tr,ÇAYDANLIK
HolyPhoenix,Anıl Işık,Ad Carry,Turkey,tr,CEC
Satorius,Max Günther,Top,Europe,germany,CEC
Masterwork,Casper van Kampen,Support,Europe,netherlands,CEC
Kirito (David Koppmann),David Koppmann,Top,Europe,at,FMF
Estheem,Sedat Yalçın,Mid,Turkey,tr,FMF
FastDragon,Alejandro Pérez Márquez,Support,Europe,es,FMF
SirreS,Alican Eyüboğlu,Ad Carry,Turkey,tr,FMF
Akame (Görkem Gürkaner),Görkem Gürkaner,Jungle,Turkey,tr,FMF
Kadir,Kadircan Mumcuoğlu,Jungle,Turkey,netherlands,Imperial
mypleasure,Attila Keskin,Ad Carry,Turkey,tr,Open Mid
Ladon,Murat Sertyel,Mid,Turkey,tr,Open Mid
Mayhem (Süleyman Serkan Tekeş),Süleyman Serkan Tekeş,Top,Turkey,tr,Open Mid
Japone,Bahadır Çolak,Support,Turkey,tr,Open Mid
JellyboNe,Oğuzhan Akçaöz,Jungle,Turkey,tr,Open Mid
meân,Ahmet Cihan Battal,Ad Carry,Turkey,tr,Red Flag
Brolia,Murat Mert İlgün,Top,Turkey,tr,Red Flag
Râu,Ömer Okumuş,Mid,Turkey,tr,Red Flag
Anthrax,Robbe Dobbeleers,Support,Europe,belgium,Red Flag
Decagon Moon,Anıl Öztürk,Jungle,Turkey,tr,Red Flag
Matilda,Cengizhan Yavuz,Top,Turkey,tr,Victorious Ace
Veux,Okan Vatansever,Support,Turkey,tr,Victorious Ace
Ritix,Rytis Lekstutis,Ad Carry,Europe,lt,Victorious Ace
Bolulu,Onur Can Demirol,Mid,Turkey,se,Victorious Ace
Mojito,Berk Kocaman,Jungle,Turkey,tr,Victorious Ace
kuarix,Umut Aktaş,Ad Carry,Turkey,tr,Future Fighters
âprox,Sezer Musluoğlu,Top,Turkey,tr,Future Fighters
Sebekx,Sebastian Smejkal,Mid,Europe,pl,Future Fighters
KonDziSan,Konrad Andrzej Sopata,Jungle,Europe,pl,Future Fighters
Japone,Bahadır Çolak,Support,Turkey,tr,Future Fighters
shoo,Berkay Sucan,Jungle,Turkey,tr,Mod-Z
Sonic (Marcus Stefansson),Marcus Stefansson,Support,Europe,se,Mod-Z
Jeskla,Jesper Klarin Strömberg,Ad Carry,Europe,se,Mod-Z
Muzgash,Berke Öztürk,Mid,Turkey,tr,Mod-Z
Matilda,Cengizhan Yavuz,Top,Turkey,tr,Mod-Z
Reality (Emir Kaya),Emir Kaya,Ad Carry,Turkey,tr,NumberOne Esports
BINS,Jeong Tae-hoon (정태훈),Jungle,South Korea,south korea,NumberOne Esports
Safe,Yoon Seok-bin (윤석빈),Mid,South Korea,south korea,NumberOne Esports
Armut,İrfan Berk Tükek,Top,Turkey,tr,NumberOne Esports
Berentt,Berent Börklü,Jungle,Turkey,tr,SAW Esports
Absolute (Batuhan Okta),Batuhan Okta,Support,Turkey,tr,SAW Esports
Orome,Andrei Popa,Top,Europe,ro,SAW Esports
vvvrow,Albu Bogdan,Mid,Europe,ro,SAW Esports
JerJak,Ali Can Eyüpoğlu,Ad Carry,Turkey,tr,SAW Esports
HeaQ,Martin Kordmaa,Ad Carry,Europe,ee,SuperMassive TNG
Kektz,Bor Jeršan,Top,Europe,si,SuperMassive TNG
Crossman,Burak Salt,Mid,Turkey,germany,SuperMassive TNG
Purple (Ahmet Önal),Ahmet Önal,Support,Turkey,tr,SuperMassive TNG
Appen,Necati Sarıgül,Jungle,Turkey,tr,SuperMassive TNG
Ripi,Calvin Law,Mid,Europe,netherlands,Cappadocia ESC
NLEBigiBang,Serdar Kılıçarslan,Ad Carry,Turkey,tr,Cappadocia ESC
TynX,Kristian Østergaard,Jungle,Europe,denmark,Cappadocia ESC
Mr 0g0,Oğuzcan Kotan,Support,Turkey,tr,Cappadocia ESC
Splendor1402,Görkem Karaman,Top,Turkey,tr,Cappadocia ESC
Nisqy,Yasin Dinçer,Mid,Turkey,belgium,Team Orora
Brolia,Murat Mert İlgün,Top,Turkey,tr,Team Orora
Kirdos,Sofiane Arabtani,Support,Europe,france,Team Orora
j1mmy,Bertuğ Bayrak,Ad Carry,Turkey,tr,Team Orora
Nerroh,Stefan Pereira,Jungle,Europe,belgium,Team Orora
Broken Blade,Sergen Çelik,Top,Turkey,germany,Victorious Ace
meân,Ahmet Cihan Battal,Ad Carry,Turkey,tr,Victorious Ace
Kanani,Lamine-Lounis Khouani,Jungle,Europe,dz,Victorious Ace
Madagger,Egehan Özçelik,Support,Turkey,tr,Victorious Ace
Abbedagge,Felix Braun,Mid,Europe,germany,Victorious Ace
Energy,Isak Pettersen Fjell,Mid,Europe,no,Victorious Ace
RafaelVasquez,Mats Carrera,Ad Carry,Europe,se,ATLAS
Crossman,Burak Salt,Mid,Turkey,germany,ATLAS
Touch,Omid Rosander,Support,Europe,no,ATLAS
Memcük,Mehmet Emin Acaroğlu,Top,Turkey,tr,ATLAS
Muzgash,Berke Öztürk,Mid,Turkey,tr,ATLAS
Kairos Plz,Gürsu Kömürcü,Support,Turkey,tr,ATLAS
Boroppi,Faruk Sina Kaya,Top,Turkey,tr,ATLAS
Appen,Necati Sarıgül,Jungle,Turkey,tr,ATLAS
Splendor1402,Görkem Karaman,Top,Turkey,tr,CLK
rhuckz,Rúben Barbosa,Support,Europe,pt,CLK
Lastwolf,André Costa,Ad Carry,Europe,pt,CLK
Aligan,Yaşar Ali Can,Top,Turkey,tr,CLK
LeChase,António Ramalho,Jungle,Europe,pt,CLK
Unex,Yunus Emre Dilek,Ad Carry,Turkey,tr,CLK
Pbd,Alihan Ocaklı,Ad Carry,Turkey,tr,CLK
Neos,Önder Akbaşoğlu,Ad Carry/Jungle,Turkey,tr,OH
RealistHuman,Mert Kaya,Mid,Turkey,tr,OH
Shaker,Görkem Topgül,Mid/Ad Carry,Turkey,tr,OH
SpeeDe,Eren Gökçeoğlu,Top,Turkey,tr,OH
TynX,Kristian Østergaard,Jungle,Europe,denmark,OH
Rydle,Fernando Soria,Support,Europe,es,OH
Gahlin,Usman Variava,Jungle,North America,canada,OH
iFatiko,Fatih Güzelküçük,Mid,Turkey,tr,OH
Lipanek,Václav Maxa,Jungle,Europe,cz,OH
Sorres,Alican Eyüpoğlu,Ad Carry,Turkey,tr,OH
Splendor1402,Görkem Karaman,Top,Turkey,tr,OH
Smoke,Mertkan Salman,Top,Turkey,tr,OH
Astarte (Görkem Öztürk),Görkem Öztürk,Jungle,Turkey,tr,OH
kazze,Ekin Tire,Support,Turkey,tr,P3P
Truklax,Alexandre Nascimento,Top,Europe,pt,P3P
Czaru,Krystian Przybylski,Mid,Europe,pl,P3P
Vardags,Pontus Dahlblom,Ad Carry,Europe,se,P3P
LongB,Serkan Ülkücü,Mid,Turkey,tr,P3P
DoubleG,Giedrius Dagys,Ad Carry,Europe,lt,P3P
Plasma,Pedro Ribeiro,Support,Europe,pt,P3P
Farfetch,Berk Badur,Support,Turkey,tr,P3P
Kirito (David Koppmann),David Koppmann,Top,Europe,at,TT
Luger,Fatih Güven,Ad Carry,Turkey,tr,TT
Sigma,Brent de Laet,Jungle,Europe,belgium,TT
TynX,Kristian Østergaard,Jungle,Europe,denmark,TT
Only35,Mehmet Emin Aydın,Support,Turkey,tr,TT
Marex,Alexis Girat,Jungle,Europe,france,TV
SpeeDe,Eren Gökçeoğlu,Top,Turkey,tr,TV
Tarky,Jakub Vaňkát,Support,Europe,cz,TV
Closer (Can Çelik),Can Çelik,Jungle,Turkey,tr,TV
Farfetch,Berk Badur,Support,Turkey,tr,TV
Masterwork,Casper van Kampen,Support,Europe,netherlands,TV
Thorondor,Kerem Berk Can,Top,Turkey,tr,TV
Saulius,Saulius Lukošius,Mid,Europe,lt,TV
NLEBigiBang,Serdar Kılıçarslan,Ad Carry,Turkey,tr,TV
Matilda,Cengizhan Yavuz,Top,Turkey,tr,TV
Deadly,Matthew Smith,Ad Carry,Europe,united kingdom,BJK
DoubleG,Giedrius Dagys,Ad Carry,Europe,lt,BJK
Jinsh,Gilles Chen,Mid,Europe,lu,Galatasaray Esports
kazze,Ekin Tire,Support,Turkey,tr,Galatasaray Esports
Crimson,Mert Koçak,Top,Turkey,tr,Galatasaray Esports
Polyokov,Louis Hamet,Mid,Europe,france,Galatasaray Esports
GilleteAbdi,Seyit Cüce,Jungle,Europe,germany,Galatasaray Esports
Coma (Hong Hee-bum),Hong Hee-bum (홍희범),Jungle,South Korea,south korea,Galatasaray Esports
React,Mert Gül,Mid,Turkey,tr,Royal Bandits
styllEE,Rasmus Kristensen,Jungle,Europe,denmark,Royal Bandits
mypleasure,Attila Keskin,Ad Carry,Turkey,tr,Royal Bandits
Kaze,Quentin Gourbeix,Top,Europe,france,Royal Bandits
frox,Arda Hazımoğlu,Top,Turkey,tr,Royal Bandits
Obvious,Dennis Sørensen,Jungle,Europe,denmark,Royal Bandits
Farfetch,Berk Badur,Support,Turkey,tr,Royal Bandits
Estheem,Sedat Yalçın,Ad Carry,Turkey,tr,Royal Bandits
Marex,Alexis Girat,Jungle,Europe,france,Royal Bandits
Atom (Peter Thomsen),Peter Thomsen,Top,Europe,denmark,Victorious Ace
PePiiNeRO,Isaac Flores,Mid,Europe,es,Victorious Ace
Corpsebringer,Mehmet Turgut Aksel,Support,Turkey,tr,Victorious Ace
Taikki,Arttu Sirkka,Jungle,Europe,fi,Victorious Ace
Brolia,Murat Mert İlgün,Top,Turkey,tr,Victorious Ace
Viking,Anton Andersson,Jungle,Europe,se,Victorious Ace
avenuee,Mustafa Atalay,Mid,Turkey,germany,Victorious Ace
Sketch,Semih Gürbüz,Ad Carry,Turkey,tr,Victorious Ace
Nightwanta,Jeroen Segers,Mid,Europe,belgium,Victorious Ace
Nightwanta,Jeroen Segers,Mid,Europe,belgium,VA
Brolia,Murat Mert İlgün,Top,Turkey,tr,VA
Viking,Anton Andersson,Jungle,Europe,se,VA
Sketch,Semih Gürbüz,Ad Carry,Turkey,tr,VA
Corpsebringer,Mehmet Turgut Aksel,Support,Turkey,tr,VA
Rider,Yusuf Kaan Hacıbaltalı,Top,Turkey,tr,BJK
Backlund,Jonathan Bäcklund,Mid,Europe,se,CLK
Ozgur,Can Özgür Kara,Coach/Support,Turkey,tr,CLK
Berentt,Berent Börklü,Mid,Turkey,tr,CLK
RedJohn,Bilgehan Erdemir,Coach,Turkey,tr,CLK
Drogo,Umut Çolakerol,Ad Carry,Turkey,tr,CLK
Maxi,Magnus Kristensen,Jungle,Europe,denmark,CLK
risdrengen,Michael Tuan Hoang,Support,Europe,denmark,CLK
LongB,Serkan Ülkücü,Mid,Turkey,tr,MCM
meân,Ahmet Cihan Battal,Ad Carry,Turkey,tr,MCM
Only35,Mehmet Emin Aydın,Support,Turkey,tr,MCM
KillerEs,Arda Subaşı,Ad Carry,Turkey,tr,MCM
Un1tback,İshak Yılmaz,Support,Turkey,tr,MCM
Cube (Kim Chang-seong),Kim Chang-seong (김창성),Top,South Korea,south korea,MCM
Neo (Moon Ji-won),Moon Ji-won (문지원),Jungle,South Korea,south korea,MCM
ReAt1vo,Oleg Ralchenko,Jungle,Europe,ua,MCM
Turkinator,Aykut Emre Başkal,Coach,Turkey,tr,MCM
Cognac,Ömer Faruk Ünsal,Support,Turkey,tr,OH
Doctor,İbrahim Karaaslan,Coach,Turkey,tr,OH
P1noy,Kristoffer Pedersen,Ad Carry,Europe,denmark,OH
KonDziSan,Konrad Andrzej Sopata,Coach,Europe,pl,OH
Rawbin IV,Robin Eggenberger,Jungle,Europe,se,OH
umuut,Umut Atlı,Mid,Turkey,tr,OH
Absolute (Batuhan Okta),Batuhan Okta,Support,Turkey,tr,P3P
Eomer,Ömer Faruk Altun,Ad Carry,Turkey,tr,P3P
Luana,Berkant Kayhan,Top,Turkey,tr,P3P
Gaaloul,Ali Gaaloul,Mid,Europe,united kingdom,P3P
Muscle,Deniz Ünal,Jungle,Turkey,tr,P3P
Ili,Jack Langford,Coach,Turkey,tr,P3P
Gavan,Robert Brännström,Jungle,Europe,se,P3P
Pilter,Hakan Yüksel,Ad Carry,Turkey,tr,CAP
Ksaez,Yunus Emre Şahin,Mid,Turkey,tr,CAP
Elramir,Taha Yurdagüven,Jungle,Turkey,tr,OH
Voivod,Can Gürbüzer,Coach,Turkey,tr,Cappa
Kairos Plz,Gürsu Kömürcü,Support,Turkey,tr,Cappa
DarkSide,Alejandro Oyonate,Ad Carry,Europe,es,Cappa
Saulius,Saulius Lukošius,Mid,Europe,lt,Cappa
Guilford,Deniz Arda Babadağ,Top,Turkey,tr,Cappa
Appen,Necati Sarıgül,Jungle,Turkey,tr,Cappa
Ryan Side,Enes Kamat,Support/Mid,Turkey,tr,Aftershock Esports
Algos,Ersin Sertbaş,Support,Turkey,tr,Aftershock Esports
Madly,Ferhat Can Atma,Top,Turkey,tr,Aftershock Esports
Kaori,Muhammed Hasan Şentürk,Ad Carry,Turkey,tr,Aftershock Esports
Goliath (Emir Efe Dalkıran),Emir Efe Dalkıran,Jungle,Turkey,tr,Aftershock Esports
Duernte,Fatih Akyüz,Mid,Turkey,tr,Aftershock Esports
Rider,Yusuf Kaan Hacıbaltalı,Coach,Turkey,tr,Aftershock Esports
behave,Marcin Pawlak,Jungle,Europe,pl,BJK
Feanor,Matko Jemrić,Coach,Europe,hr,BJK
Rare,Taner Levendoğlu,Top,Turkey,united states,BJK
Godbro,Dan Van Vo,Mid,Europe,denmark,BJK
Ruvelius,Mustafa Berk Baraklı,Support/Ad Carry,Turkey,tr,Galakticos
Route,Moon Geom-su (문검수),Ad Carry,South Korea,south korea,Galakticos
piXy,Son Jin-woo (손진우),Jungle,South Korea,south korea,Galakticos
Mora,Jake Hammond,Coach,Europe,united kingdom,Galakticos
Cube (Kim Chang-seong),Kim Chang-seong (김창성),Top,South Korea,south korea,Galakticos
MGX,Mert Güvercin,Mid,Turkey,tr,Galakticos
Chosenn,Yunus Baş,Jungle,Turkey,tr,Galakticos
Wysek,Damian Adamczyk,Jungle,Europe,pl,OH
CozQ,Sofyan Rechchad,Mid,Europe,netherlands,OH
meân,Ahmet Cihan Battal,Ad Carry,Turkey,tr,OH
Nalu,Tim Hostnik,Coach,Europe,si,OH
Sawyor,Jiří Libánský,Jungle,Europe,cz,OH
Ili,Jack Langford,Coach,Turkey,tr,Cappa
Un1tback,İshak Yılmaz,Support,Turkey,tr,Cappa
Noac,Doğukan Akaydın,Ad Carry,Turkey,tr,Cappa
Bolulu,Onur Can Demirol,Mid,Turkey,se,Cappa
Ippon,Bartosz Dzikowski,Jungle,Europe,pl,Cappa
mypleasure,Attila Keskin,Ad Carry,Turkey,tr,Cappa
Route,Moon Geom-su (문검수),Ad Carry,South Korea,south korea,GAL
Ruvelius,Mustafa Berk Baraklı,Support/Ad Carry,Turkey,tr,GAL
Blue (Ersin Gören),Ersin Gören,Mid,Turkey,belgium,Fenerbahçe Academy
Only35,Mehmet Emin Aydın,Support,Turkey,tr,Fenerbahçe Academy
Robin,Emray Kurt,Jungle,Turkey,tr,Fenerbahçe Academy
Murmel,Muammer Bay,Ad Carry,Europe,germany,Fenerbahçe Academy
Bolulu,Onur Can Demirol,Mid,Turkey,se,Fenerbahçe Academy
Muscle,Deniz Ünal,Jungle,Turkey,tr,Fenerbahçe Academy
Cuce,Oğuzhan Suiçmez,Top,Turkey,tr,Fenerbahçe Academy
umuut,Umut Atlı,Mid,Turkey,tr,Beşiktaş Academy
Kairos Plz,Gürsu Kömürcü,Support,Turkey,tr,Beşiktaş Academy
Mayhem (Süleyman Serkan Tekeş),Süleyman Serkan Tekeş,Top,Turkey,tr,Beşiktaş Academy
Neos,Önder Akbaşoğlu,Ad Carry,Turkey,tr,Beşiktaş Academy
Kireas,Tunahan Kevioğlu,Jungle,Turkey,denmark,Beşiktaş Academy
WayOfWade,Doğukan Kula,Mid,Turkey,tr,Bursaspor Academy
Brolia,Murat Mert İlgün,Top,Turkey,tr,Bursaspor Academy
Zwyroo,Artur Trojan,Mid,Europe,pl,Bursaspor Academy
Pilter,Hakan Yüksel,Ad Carry,Turkey,tr,Bursaspor Academy
Juiz,Emre Öztürk,Ad Carry,Turkey,tr,Bursaspor Academy
steve murphy,Işın Solak,Jungle,Turkey,tr,Bursaspor Academy
Invoker,Hüseyin Sökmen,Support,Turkey,tr,Bursaspor Academy
Xeanfun,Uğur Berat Solmaz,Top,Turkey,tr,Bursaspor Academy
Turtle (Ahmet Dağlı),Ahmet Dağlı,Ad Carry,Turkey,tr,Bursaspor Academy
Pbd,Alihan Ocaklı,Support,Turkey,tr,Dark Passage Academy
Kaori,Muhammed Hasan Şentürk,Ad Carry,Turkey,tr,Dark Passage Academy
Ragner,Onurcan Aslan,Top,Turkey,tr,Dark Passage Academy
Creation,Seyit Utkan Polat,Top,Turkey,tr,Dark Passage Academy
Goliath (Emir Efe Dalkıran),Emir Efe Dalkıran,Jungle,Turkey,tr,Dark Passage Academy
Backlund,Jonathan Bäcklund,Mid,Europe,se,Dark Passage Academy
Sparz,Ozan Samican Özbay,Support,Turkey,tr,Dark Passage Academy
Aligan,Yaşar Ali Can,Top,Turkey,tr,Dark Passage Academy
Djarva,Eyüp Berkay Gürbüz,Jungle,Turkey,tr,Dark Passage Academy
Berentt,Berent Börklü,Mid,Turkey,tr,Dark Passage Academy
Destiny (Kıvanç Derya),Kıvanç Derya,Ad Carry,Turkey,tr,Galakticos Academy
Sugarfree,Abdulaziz Ökdemir,Support,Turkey,tr,Galakticos Academy
Husky Rider,Şaban Köseoğlu,Ad Carry,Turkey,tr,Galakticos Academy
T1SO,Süleyman Madan,Mid,Turkey,tr,Galakticos Academy
Shakuras,Barça Özgünay,Top,Turkey,tr,Galakticos Academy
Thane Krios,Genco Deniz Aktay,Top,Turkey,tr,Galakticos Academy
Jopex,Burhan Yiğit Çiçekçi,Ad Carry,Turkey,tr,Galakticos Academy
Xeanfun,Uğur Berat Solmaz,Top,Turkey,tr,Galakticos Academy
Soren (Egemen Çetkin),Egemen Çetkin,Jungle,Turkey,tr,Galakticos Academy
Neji,Mustafa Özcan,Jungle,Turkey,tr,Galakticos Academy
Syron,Mertcan Çiçekçi,Support,Turkey,tr,Galakticos Academy
ARDA,Arda Alp Gökmen,Support,Turkey,tr,Galakticos Academy
MGX,Mert Güvercin,Mid/Ad Carry,Turkey,tr,Galatasaray Academy
Smoke,Mertkan Salman,Top,Turkey,tr,Galatasaray Academy
Hioss,Emircan Hazar,Top,Turkey,tr,Galatasaray Academy
Noac,Doğukan Akaydın,Ad Carry,Turkey,tr,Galatasaray Academy
unmanagable,Mehmet Furkan Ozer,Mid/Ad Carry,Turkey,tr,Galatasaray Academy
The Vigilante,Turan Dane,Jungle,Turkey,tr,Galatasaray Academy
Tolerant,Barış Çepnioğlu,Support/Ad Carry,Turkey,germany,Galatasaray Academy
Bafu,Batuhan Ünsal,Support,Turkey,tr,Galatasaray Academy
kumru,Kerem Kırgöz,Jungle,Turkey,tr,Galatasaray Academy
Madness (Gökhan Uçar),Gökhan Uçar,Ad Carry,Turkey,tr,Galatasaray Academy
Appen,Necati Sarıgül,Jungle,Turkey,tr,HWA Academy
Joker (Onurcan Başkurt),Onurcan Başkurt,Mid/Ad Carry,Turkey,tr,HWA Academy
Sylchasie,Zeynep Su Kaykılmaz,Mid,Turkey,tr,HWA Academy
Kofte,Emre Akça,Mid,Turkey,tr,HWA Academy
Unex,Yunus Emre Dilek,Ad Carry,Turkey,tr,HWA Academy
StarScreen,Soner Kaya,Top,Turkey,tr,HWA Academy
FatihCan,Fatihcan Demir,Ad Carry,Turkey,tr,HWA Academy
EliWood,Cenk Parlak,Support,Turkey,ru,HWA Academy
Algos,Ersin Sertbaş,Support,Turkey,tr,HWA Academy
Roulette,Mesut Balı,Jungle,Turkey,tr,HWA Academy
Matilda,Cengizhan Yavuz,Top,Turkey,tr,RY Academy
Chosenn,Yunus Baş,Jungle,Turkey,tr,RY Academy
meân,Ahmet Cihan Battal,Ad Carry,Turkey,tr,RY Academy
Ksaez,Yunus Emre Şahin,Mid,Turkey,tr,RY Academy
madlifeonur,Onur Yıldırım,Support,Turkey,tr,RY Academy
Farfetch,Berk Badur,Support,Turkey,tr,RY Academy
Luana,Berkant Kayhan,Top,Turkey,tr,SuperMassive Academy
Elramir,Taha Yurdagüven,Jungle,Turkey,tr,SuperMassive Academy
Absolute (Batuhan Okta),Batuhan Okta,Support,Turkey,tr,SuperMassive Academy
WaenA,Berşan Aydın,Mid,Turkey,tr,SuperMassive Academy
Practice,Ömer Türgüt,Ad Carry,Turkey,germany,SuperMassive Academy
Duernte,Fatih Akyüz,Mid,Turkey,tr,AURORA Academy
padden,Ege Acar Koparal,Ad Carry,Turkey,tr,AURORA Academy
Theos,Bekir Berk Genyüz,Mid,Turkey,tr,AURORA Academy
Lurid,Melih Vatansever,Support,Turkey,tr,AURORA Academy
Bolthorn,Ayberk Levendoğlu,Mid,Turkey,tr,AURORA Academy
Pogue,Alperen Sakallı,Ad Carry,Turkey,tr,AURORA Academy
Giyuu,Ahmad Charif,Mid,Unknown/None,lb,AURORA Academy
Stalker,Enes Selim Günsayar,Jungle,Turkey,tr,AURORA Academy
Near (Yuşa Çınar),Yuşa Çınar,Top,Turkey,tr,AURORA Academy
Lunyo,Sinan Öztürk,Mid,Turkey,tr,AURORA Academy
Morgen,Orçun Tunç,Ad Carry,Turkey,tr,AURORA Academy
Saenrex,Samet Taşdağ,Top,Turkey,tr,AURORA Academy
Kituruken,Umut Ceylan,Jungle,Turkey,tr,AURORA Academy
Petrichor,Yusuf Berk Canefe,Support,Turkey,tr,AURORA Academy
mypleasure,Attila Keskin,Ad Carry,Turkey,tr,AURORA Academy
Madly,Ferhat Can Atma,Top,Turkey,tr,AURORA Academy
Turkinator,Aykut Emre Başkal,Coach,Turkey,tr,Fenerbahçe Academy
Major,Emre Muhterem Yiğittekin,Coach,Turkey,tr,Beşiktaş Academy
RoboG0D,Barış Mete Sevinç,Coach,Turkey,tr,HWA Academy
Joker (Onurcan Başkurt),Onurcan Başkurt,Ad Carry,Turkey,tr,HWA Academy
Doctor,İbrahim Karaaslan,Coach,Turkey,tr,SuperMassive Academy
Cuce,Oğuzhan Suiçmez,Top,Turkey,tr,1907 Fenerbahçe Academy
Bolulu,Onur Can Demirol,Mid,Turkey,se,1907 Fenerbahçe Academy
Agurin,Muhammed Kocak,Jungle,Turkey,germany,1907 Fenerbahçe Academy
Hades (Volkan Dinçer),Volkan Dinçer,Support,Turkey,se,1907 Fenerbahçe Academy
Blue (Ersin Gören),Ersin Gören,Top/Mid,Turkey,belgium,1907 Fenerbahçe Academy
Envy Carry,Erkan Şenol,Mid,Turkey,germany,1907 Fenerbahçe Academy
Luger,Fatih Güven,Ad Carry,Turkey,tr,1907 Fenerbahçe Academy
Nikola,Nikola Đorđević,Support,Europe,rs,1907 Fenerbahçe Academy
LeonBlade,Emir Arslan,Top,Turkey,tr,Beşiktaş Academy
Smoke,Mertkan Salman,Top,Turkey,tr,Beşiktaş Academy
Bendix,Nicolai Bendix,Mid,Europe,denmark,Beşiktaş Academy
Eldiv,Barış Koyuncu,Jungle,Turkey,tr,Beşiktaş Academy
Destiny (Kıvanç Derya),Kıvanç Derya,Ad Carry,Turkey,tr,Beşiktaş Academy
madlifeonur,Onur Yıldırım,Support,Turkey,tr,Beşiktaş Academy
Maintenance,Abdulvahaphan Duman,Mid,Turkey,tr,Beşiktaş Academy
Robin,Emray Kurt,Jungle,Turkey,tr,Beşiktaş Academy
pr1me,Mustafa Bilici,Top,Turkey,tr,Beşiktaş Academy
Giyuu,Ahmad Charif,Mid,Unknown/None,lb,Beşiktaş Academy
Drogo,Umut Çolakerol,Ad Carry,Turkey,tr,Bursaspor Academy
Aken,Enes Akgül,Mid,Turkey,germany,Bursaspor Academy
unmanagable,Mehmet Furkan Ozer,Mid,Turkey,tr,Dark Passage Academy
Juuzou,Barış Karatop,Top,Turkey,tr,Dark Passage Academy
vvvrow,Albu Bogdan,Mid,Europe,ro,Dark Passage Academy
Kituruken,Umut Ceylan,Jungle,Turkey,tr,Dark Passage Academy
Black (Murat Ulukan Ayaz),Murat Ulukan Ayaz,Ad Carry,Turkey,tr,Dark Passage Academy
Wasteee,Serkan Doğan,Ad Carry,Turkey,tr,Dark Passage Academy
xKenzuke,Serkan Atılgan,Mid,Turkey,germany,Galakticos Academy
Trixucator,Mehmet Furkan Çoruk,Jungle,Turkey,tr,Galakticos Academy
LAXER,Yasin Parlak,Support,Turkey,tr,Galakticos Academy
Toro,Enver Arslan,Support,Turkey,tr,Galakticos Academy
Tarky,Jakub Vaňkát,Support,Europe,cz,Galakticos Academy
Creation,Seyit Utkan Polat,Top,Turkey,tr,Galakticos Academy
Faith (İnanç Berber),İnanç Berber,Jungle,Turkey,tr,Galakticos Academy
Neos,Önder Akbaşoğlu,Ad Carry,Turkey,tr,Galakticos Academy
Pulse (Ali Aybirdi),Ali Aybirdi,Mid,Turkey,tr,Galakticos Academy
Coldraa,Samet Safran,Ad Carry,Turkey,tr,Galakticos Academy
magmag,Ahmet Arda Ayan,Jungle,Turkey,tr,Galakticos Academy
Lykia,Berk Kuzgun,Support,Turkey,tr,Galatasaray Academy
Asteroid,Yunus Emre Özdemir,Top,Turkey,tr,Galatasaray Academy
Neji,Mustafa Özcan,Jungle,Turkey,tr,Galatasaray Academy
Rhioni,Yücel Morgil,Ad Carry,Turkey,tr,Galatasaray Academy
MGX,Mert Güvercin,Mid,Turkey,tr,Galatasaray Academy
Thorondor,Kerem Berk Can,Top,Turkey,tr,Galatasaray Academy
Husky Rider,Şaban Köseoğlu,Ad Carry,Turkey,tr,Galatasaray Academy
Dailen,Adnan Teker,Support,Turkey,tr,Galatasaray Academy
StarScreen,Soner Kaya,Top,Turkey,tr,Istanbul Wild Cats Academy
Joker (Onurcan Başkurt),Onurcan Başkurt,Mid/Ad Carry,Turkey,tr,Istanbul Wild Cats Academy
Psychoferret,Hakan Mert Çakmak,Jungle,Turkey,tr,Istanbul Wild Cats Academy
Algos,Ersin Sertbaş,Support,Turkey,tr,Istanbul Wild Cats Academy
Kofte,Emre Akça,Mid,Turkey,tr,Istanbul Wild Cats Academy
Unex,Yunus Emre Dilek,Ad Carry,Turkey,tr,Istanbul Wild Cats Academy
Only35,Mehmet Emin Aydın,Support,Turkey,tr,Istanbul Wild Cats Academy
chibi,Sena Aladağ,Support,Turkey,tr,Istanbul Wild Cats Academy
meân,Ahmet Cihan Battal,Ad Carry,Turkey,tr,Istanbul Wild Cats Academy
